label,type,threshold_value,elapsed_s,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,tp,fp,tn,fn,gt_voxels,pred_voxels,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm,variant,vessel_size,vessel_std,structure_strength,ridge_threshold,ridge_iterations,auto_seed_rounds,auto_seed_max
strength_+2_frangi_0.700,frangi,0.7,0.00,7,9,13,14,0.0752,0.0199,0.0391,0.0427,0.3164,7.417,8771,196844,9084548,18951,27722,205615,4.61,754.61,7.62,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.720,frangi,0.72,0.00,7,9,13,14,0.0812,0.0218,0.0423,0.0467,0.3096,6.623,8582,175013,9106379,19140,27722,183595,4.61,682.01,7.58,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.740,frangi,0.74,0.00,7,9,13,14,0.0877,0.0239,0.0458,0.0513,0.3026,5.903,8389,155262,9126130,19333,27722,163651,4.61,612.32,7.46,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.760,frangi,0.76,0.00,7,9,13,14,0.0949,0.0269,0.0498,0.0565,0.2963,5.247,8213,137234,9144158,19509,27722,145447,4.61,549.79,7.58,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.780,frangi,0.78,0.00,7,9,13,14,0.1027,0.0298,0.0541,0.0624,0.2904,4.656,8050,121016,9160376,19672,27722,129066,4.61,490.94,7.51,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.800,frangi,0.8,0.00,7,9,14,14,0.1109,0.0331,0.0587,0.0689,0.2842,4.125,7878,106489,9174903,19844,27722,114367,4.61,436.00,7.43,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.820,frangi,0.82,0.00,7,9,14,14,0.1194,0.0363,0.0635,0.0760,0.2778,3.653,7701,93567,9187825,20021,27722,101268,4.61,386.77,7.26,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.840,frangi,0.84,0.00,7,9,14,14,0.1287,0.0403,0.0688,0.0842,0.2722,3.231,7546,82021,9199371,20176,27722,89567,4.61,341.32,7.15,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.860,frangi,0.86,0.00,7,9,14,14,0.1375,0.0447,0.0739,0.0928,0.2655,2.860,7360,71936,9209456,20362,27722,79296,4.61,301.78,7.04,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.880,frangi,0.88,0.00,7,9,14,14,0.1466,0.0492,0.0791,0.1022,0.2594,2.537,7190,63147,9218245,20532,27722,70337,4.61,266.50,6.88,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.900,frangi,0.9,0.00,7,9,14,14,0.1554,0.0557,0.0843,0.1121,0.2532,2.259,7020,55597,9225795,20702,27722,62617,4.61,236.36,6.95,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.920,frangi,0.92,0.00,7,9,14,14,0.1642,0.0609,0.0895,0.1230,0.2472,2.010,6853,48879,9232513,20869,27722,55732,4.61,208.99,6.76,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.940,frangi,0.94,0.00,7,9,14,14,0.1726,0.0675,0.0945,0.1344,0.2414,1.796,6691,43106,9238286,21031,27722,49797,4.61,185.14,6.69,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.960,frangi,0.96,0.00,7,9,14,14,0.1804,0.0757,0.0991,0.1461,0.2357,1.613,6533,38180,9243212,21189,27722,44713,4.61,163.91,6.71,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.980,frangi,0.98,0.00,7,9,14,14,0.1878,0.0848,0.1036,0.1587,0.2300,1.449,6376,33806,9247586,21346,27722,40182,4.61,144.77,6.70,strength_+2,4,3,6,0.01,3,2,200
