scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,54,494,0.31200000000000006,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,55,251,0.16800000000000004,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,56,4,0.006000000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,57,1115,0.7980000000000002,144,21;22,2
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,58,391,0.24000000000000005,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,59,146,0.12000000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,60,10,0.024000000000000004,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,61,1,0.0,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,62,99,0.06000000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,63,84,0.09600000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,64,69,0.036000000000000004,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,65,7,0.012000000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,66,742,0.5340000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,67,1667,0.7860000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,68,1719,0.6420000000000001,1128,25,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,69,172,0.09600000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,70,398,0.24000000000000005,321,23,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,71,478,0.25800000000000006,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,72,238,0.19200000000000003,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,73,722,0.4140000000000001,280,24;26,2
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,74,231,0.16800000000000004,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,75,112,0.09000000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,76,429,0.26400000000000007,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,77,827,0.5160000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,78,526,0.16200000000000003,297,25,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,79,706,0.4860000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,80,168,0.09000000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,81,207,0.10800000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,82,201,0.04800000000000001,175,25,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,83,28,0.012000000000000002,9,25,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,84,281,0.17400000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,85,185,0.08400000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,86,402,0.28200000000000003,0,,0
