scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,10,194,0.04200000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,11,7,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,12,1456,0.21000000000000005,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,13,275,0.10200000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,14,12,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,15,296,0.012000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,16,1,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,17,22,0.012000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,18,326,0.054000000000000006,287,7,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,19,1,0.0,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,20,21,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,21,2,0.0,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,22,7,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,23,55,0.024000000000000004,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,24,1,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,25,2,0.012000000000000002,0,,0
